x,y,species logistic values
1623.0,1623.0,1.6546204E-5
1624.0,1624.0,0.044511717
1625.0,1625.0,1.9007748E-10
1626.0,1626.0,2.7953092E-7
1627.0,1627.0,9.952594E-9
1628.0,1628.0,4.5993443E-7
1629.0,1629.0,6.279487E-5
1630.0,1630.0,1.1768687E-4
1631.0,1631.0,0.0083232
1632.0,1632.0,0.0031702274
1633.0,1633.0,3.9638042E-23
1634.0,1634.0,0.006839654
1635.0,1635.0,1.3846561E-7
1636.0,1636.0,1.6078378E-13
1637.0,1637.0,5.2059915E-14
1638.0,1638.0,5.0923943E-5
1639.0,1639.0,4.383882E-18
1640.0,1640.0,1.0079488E-12
1641.0,1641.0,2.1854666E-4
1642.0,1642.0,3.2548255E-6
1643.0,1643.0,5.442148E-18
1644.0,1644.0,2.9825352E-12
1645.0,1645.0,4.2439872E-8
1646.0,1646.0,4.043969E-8
1647.0,1647.0,0.0012856127
1648.0,1648.0,6.3205626E-8
1649.0,1649.0,8.7292264E-11
1650.0,1650.0,7.697395E-7
1651.0,1651.0,4.781123E-6
1652.0,1652.0,5.9486513E-8
1653.0,1653.0,1.1365343E-17
1654.0,1654.0,3.5689462E-10
1655.0,1655.0,1.5299474E-13
1656.0,1656.0,9.728E-42
1657.0,1657.0,7.825197E-8
1658.0,1658.0,1.6115496E-8
1659.0,1659.0,6.2932036E-22
1660.0,1660.0,0.0015233895
1661.0,1661.0,1.6697757E-10
1662.0,1662.0,4.3511614E-6
1663.0,1663.0,1.4186175E-5
1664.0,1664.0,1.1766634E-8
1665.0,1665.0,7.116105E-4
1666.0,1666.0,1.262539E-32
1667.0,1667.0,9.629211E-12
1668.0,1668.0,4.7168714E-7
1669.0,1669.0,1.6165983E-13
1670.0,1670.0,2.609851E-4
1671.0,1671.0,2.9171433E-21
1672.0,1672.0,3.0356544E-9
1673.0,1673.0,5.165211E-10
1674.0,1674.0,1.3127158E-7
1675.0,1675.0,5.428706E-6
1676.0,1676.0,1.1596818E-4
1677.0,1677.0,0.0
1678.0,1678.0,3.5624664E-6
1679.0,1679.0,2.8293597E-4
1680.0,1680.0,0.0022016289
1681.0,1681.0,9.897424E-6
1682.0,1682.0,2.0413527E-8
1683.0,1683.0,5.5087264E-7
1684.0,1684.0,6.9094517E-7
1685.0,1685.0,7.369847E-11
1686.0,1686.0,1.2007287E-29
1687.0,1687.0,9.261547E-9
1688.0,1688.0,1.34871145E-17
1689.0,1689.0,6.9401423E-10
1690.0,1690.0,7.904276E-6
1691.0,1691.0,5.117037E-5
1692.0,1692.0,3.440834E-14
1693.0,1693.0,2.869206E-4
1694.0,1694.0,6.860848E-10
1695.0,1695.0,1.0198612E-13
1696.0,1696.0,0.0
1697.0,1697.0,8.0031586E-11
1698.0,1698.0,1.8365787E-10
1699.0,1699.0,2.2716806E-7
1700.0,1700.0,3.7394328E-15
1701.0,1701.0,0.005071648
1702.0,1702.0,1.7763639E-13
1703.0,1703.0,6.5054746E-6
1704.0,1704.0,0.022567023
1705.0,1705.0,6.2894624E-6
1706.0,1706.0,3.266905E-10
1707.0,1707.0,1.9909507E-4
1708.0,1708.0,2.7234057E-6
1709.0,1709.0,1.5632287E-9
1710.0,1710.0,4.5093117E-16
1711.0,1711.0,3.1237529E-22
1712.0,1712.0,7.8764675E-25
1713.0,1713.0,1.1539049E-5
1714.0,1714.0,7.298965E-7
1715.0,1715.0,0.15466635
1716.0,1716.0,3.530828E-9
1717.0,1717.0,9.371851E-6
1718.0,1718.0,5.435184E-7
1719.0,1719.0,4.570727E-9
1720.0,1720.0,3.873193E-9
1721.0,1721.0,8.9126975E-14
1722.0,1722.0,1.1894202E-12
1723.0,1723.0,0.0
1724.0,1724.0,3.3234073E-7
1725.0,1725.0,9.023718E-5
1726.0,1726.0,5.5389817E-9
1727.0,1727.0,1.2843782E-12
1728.0,1728.0,8.844989E-10
1729.0,1729.0,1.25783656E-14
1730.0,1730.0,1.2627643E-4
1731.0,1731.0,5.4406794E-8
1732.0,1732.0,2.525961E-9
1733.0,1733.0,0.044750154
1734.0,1734.0,5.010817E-10
1735.0,1735.0,0.0
1736.0,1736.0,0.005908385
1737.0,1737.0,1.293092E-7
1738.0,1738.0,3.948265E-4
1739.0,1739.0,4.3374587E-10
1740.0,1740.0,2.5023748E-5
1741.0,1741.0,9.486547E-7
1742.0,1742.0,6.8483763E-7
1743.0,1743.0,5.4288713E-16
1744.0,1744.0,1.4104721E-7
1745.0,1745.0,2.539883E-8
1746.0,1746.0,0.0024604436
1747.0,1747.0,3.2939486E-8
1748.0,1748.0,1.7030977E-12
1749.0,1749.0,1.1809831E-4
1750.0,1750.0,2.9562062E-4
1751.0,1751.0,2.5353847E-28
1752.0,1752.0,9.577363E-14
1753.0,1753.0,4.9473273E-12
1754.0,1754.0,1.7848829E-13
1755.0,1755.0,2.5937674E-11
1756.0,1756.0,4.6519202E-5
1757.0,1757.0,4.4844537E-6
1758.0,1758.0,2.937953E-17
1759.0,1759.0,1.8997187E-5
1760.0,1760.0,4.0248857E-4
1761.0,1761.0,2.6769428E-15
1762.0,1762.0,1.8407426E-12
1763.0,1763.0,2.9154067E-16
1764.0,1764.0,9.971694E-11
1765.0,1765.0,4.9436783E-34
1766.0,1766.0,2.201103E-5
1767.0,1767.0,1.1725492E-5
1768.0,1768.0,2.1891006E-10
1769.0,1769.0,0.0013856762
1770.0,1770.0,5.7926236E-34
1771.0,1771.0,1.4602145E-5
1772.0,1772.0,2.2149123E-8
1773.0,1773.0,1.4864538E-6
1774.0,1774.0,3.2059515E-7
1775.0,1775.0,3.7569052E-11
1776.0,1776.0,4.6892728E-7
1777.0,1777.0,1.505657E-10
1778.0,1778.0,7.3506645E-9
1779.0,1779.0,3.1857518E-17
1780.0,1780.0,8.417684E-4
1781.0,1781.0,1.8656854E-7
1782.0,1782.0,7.356899E-10
1783.0,1783.0,7.636481E-13
1784.0,1784.0,2.3018808E-14
1785.0,1785.0,4.7026607E-21
1786.0,1786.0,7.068835E-7
1787.0,1787.0,8.6908976E-8
1788.0,1788.0,3.0395066E-22
1789.0,1789.0,0.004785802
1790.0,1790.0,0.004243549
1791.0,1791.0,9.16E-43
1792.0,1792.0,5.4230276E-7
1793.0,1793.0,3.7017128E-7
1794.0,1794.0,5.3831104E-6
1795.0,1795.0,5.365865E-7
1796.0,1796.0,0.008309051
1797.0,1797.0,7.8317977E-4
1798.0,1798.0,9.814822E-7
1799.0,1799.0,2.728728E-5
1800.0,1800.0,0.0021274206
1801.0,1801.0,1.9122044E-7
1802.0,1802.0,2.822038E-14
1803.0,1803.0,3.202047E-9
1804.0,1804.0,1.4089487E-10
1805.0,1805.0,4.835986E-9
1806.0,1806.0,3.4226092E-29
1807.0,1807.0,2.7455602E-10
1808.0,1808.0,3.5493965E-6
1809.0,1809.0,0.016673395
1810.0,1810.0,9.746006E-11
1811.0,1811.0,5.454729E-16
1812.0,1812.0,1.8899472E-6
1813.0,1813.0,2.762326E-7
1814.0,1814.0,0.0055825436
1815.0,1815.0,8.158723E-11
1816.0,1816.0,3.553841E-8
1817.0,1817.0,6.7030714E-4
1818.0,1818.0,4.5997163E-7
1819.0,1819.0,1.6414099E-7
1820.0,1820.0,7.3781744E-6
1821.0,1821.0,3.4034827E-11
1822.0,1822.0,4.364934E-5
1823.0,1823.0,1.3113947E-6
1824.0,1824.0,1.10435125E-11
1825.0,1825.0,2.0083204E-14
1826.0,1826.0,7.4729965E-6
1827.0,1827.0,9.1233405E-6
1828.0,1828.0,5.7577216E-23
1829.0,1829.0,3.1926753E-8
1830.0,1830.0,1.9104844E-5
1831.0,1831.0,3.329288E-13
1832.0,1832.0,6.575416E-12
1833.0,1833.0,0.6024392
1834.0,1834.0,1.2041235E-34
1835.0,1835.0,4.275501E-6
1836.0,1836.0,5.2030096E-9
1837.0,1837.0,5.2247774E-6
1838.0,1838.0,6.0733488E-5
1839.0,1839.0,3.286605E-16
1840.0,1840.0,2.9618336E-6
1841.0,1841.0,2.3144789E-18
1842.0,1842.0,0.20673564
1843.0,1843.0,9.765955E-5
1844.0,1844.0,9.9582165E-9
1845.0,1845.0,4.98123E-6
1846.0,1846.0,0.0
1847.0,1847.0,4.8271704E-7
1848.0,1848.0,2.2008386E-8
1849.0,1849.0,4.538989E-12
1850.0,1850.0,8.625332E-6
1851.0,1851.0,5.8161154E-6
1852.0,1852.0,8.738384E-7
1853.0,1853.0,9.342976E-7
1854.0,1854.0,9.584768E-27
1855.0,1855.0,0.0
1856.0,1856.0,1.0205087E-7
1857.0,1857.0,5.04891E-17
1858.0,1858.0,1.13575325E-7
1859.0,1859.0,3.1394684E-8
1860.0,1860.0,0.0029760823
1861.0,1861.0,0.0064457837
1862.0,1862.0,1.7769427E-5
1863.0,1863.0,5.9429056E-17
1864.0,1864.0,5.8262253E-7
1865.0,1865.0,0.0025216187
1866.0,1866.0,4.851918E-10
1867.0,1867.0,5.212179E-6
1868.0,1868.0,8.355661E-12
1869.0,1869.0,9.682859E-8
1870.0,1870.0,8.5993403E-13
1871.0,1871.0,2.8530246E-7
1872.0,1872.0,1.6000811E-9
1873.0,1873.0,8.44983E-9
1874.0,1874.0,2.5755588E-7
1875.0,1875.0,5.503161E-13
1876.0,1876.0,1.3332117E-14
1877.0,1877.0,1.6175052E-9
1878.0,1878.0,2.2930455E-10
1879.0,1879.0,3.8373336E-34
1880.0,1880.0,1.8875227E-8
1881.0,1881.0,5.0529935E-28
1882.0,1882.0,5.307832E-11
1883.0,1883.0,3.1710867E-9
1884.0,1884.0,4.941582E-6
1885.0,1885.0,3.0297026E-12
1886.0,1886.0,2.1151877E-6
1887.0,1887.0,3.7223155E-5
1888.0,1888.0,3.9590883E-8
1889.0,1889.0,9.182302E-7
1890.0,1890.0,1.1673483E-6
1891.0,1891.0,1.1238306E-11
1892.0,1892.0,1.2986275E-6
1893.0,1893.0,3.5665096E-5
1894.0,1894.0,2.988889E-16
1895.0,1895.0,1.04181795E-10
1896.0,1896.0,2.3626908E-8
1897.0,1897.0,8.3383767E-10
1898.0,1898.0,5.926502E-6
1899.0,1899.0,3.3726189E-10
1900.0,1900.0,1.622867E-11
1901.0,1901.0,2.7421531E-15
1902.0,1902.0,3.0588715E-6
1903.0,1903.0,2.3597068E-12
1904.0,1904.0,5.334252E-11
1905.0,1905.0,5.311728E-9
1906.0,1906.0,6.2671756E-15
1907.0,1907.0,3.97272E-9
1908.0,1908.0,9.205037E-6
1909.0,1909.0,5.4785093E-11
1910.0,1910.0,2.9398796E-6
1911.0,1911.0,5.0028404E-9
1912.0,1912.0,8.317248E-6
1913.0,1913.0,6.5994216E-4
1914.0,1914.0,1.5193191E-7
1915.0,1915.0,1.4173472E-9
1916.0,1916.0,2.777676E-13
1917.0,1917.0,2.6809857E-8
1918.0,1918.0,2.033367E-9
1919.0,1919.0,1.6643338E-5
1920.0,1920.0,2.469397E-10
1921.0,1921.0,2.6510653E-15
1922.0,1922.0,1.5366322E-4
1923.0,1923.0,1.2268819E-6
1924.0,1924.0,2.5373488E-6
1925.0,1925.0,8.489908E-9
1926.0,1926.0,1.3048555E-31
1927.0,1927.0,8.6646885E-9
1928.0,1928.0,5.8234902E-5
1929.0,1929.0,4.381061E-12
1930.0,1930.0,7.2711514E-6
1931.0,1931.0,5.4638004E-8
1932.0,1932.0,1.4542092E-9
1933.0,1933.0,1.06968955E-7
1934.0,1934.0,1.1894156E-7
1935.0,1935.0,8.71687E-9
1936.0,1936.0,1.7474564E-7
1937.0,1937.0,7.0853505E-9
1938.0,1938.0,9.33688E-9
1939.0,1939.0,4.4489652E-4
1940.0,1940.0,9.545041E-7
1941.0,1941.0,2.2118982E-6
1942.0,1942.0,4.409949E-4
1943.0,1943.0,2.0081334E-11
1944.0,1944.0,0.02583164
1945.0,1945.0,1.3991224E-15
1946.0,1946.0,7.0586873E-19
1947.0,1947.0,1.02773804E-7
1948.0,1948.0,1.0232244E-18
1949.0,1949.0,6.849693E-7
1950.0,1950.0,5.2966016E-7
1951.0,1951.0,8.121623E-21
1952.0,1952.0,6.209527E-9
1953.0,1953.0,1.8369028E-5
1954.0,1954.0,3.3662384E-14
1955.0,1955.0,2.9721182E-12
1956.0,1956.0,1.0471308E-21
1957.0,1957.0,2.9286432E-6
1958.0,1958.0,1.3917655E-10
1959.0,1959.0,3.846025E-14
1960.0,1960.0,3.0420983E-22
1961.0,1961.0,2.7715196E-6
1962.0,1962.0,1.3261532E-6
1963.0,1963.0,7.8077345E-19
1964.0,1964.0,7.770113E-9
1965.0,1965.0,1.488879E-17
1966.0,1966.0,0.0046322397
1967.0,1967.0,1.3888243E-15
1968.0,1968.0,1.935892E-9
1969.0,1969.0,1.3166065E-12
1970.0,1970.0,3.7794132E-5
1971.0,1971.0,1.0630938E-8
1972.0,1972.0,1.8542022E-19
1973.0,1973.0,1.4318656E-15
1974.0,1974.0,3.8552616E-7
1975.0,1975.0,1.3510251E-7
1976.0,1976.0,3.2691418E-7
1977.0,1977.0,0.0014288834
1978.0,1978.0,0.024582181
1979.0,1979.0,6.592402E-11
1980.0,1980.0,3.7100104E-5
1981.0,1981.0,4.6684217E-13
1982.0,1982.0,1.1734737E-7
1983.0,1983.0,1.1530761E-9
1984.0,1984.0,1.3184065E-5
1985.0,1985.0,2.0235182E-6
1986.0,1986.0,2.8824316E-9
1987.0,1987.0,5.8674814E-16
1988.0,1988.0,2.0642605E-22
1989.0,1989.0,8.690063E-14
1990.0,1990.0,3.6152624E-13
1991.0,1991.0,1.4245493E-15
1992.0,1992.0,3.8171615E-7
1993.0,1993.0,1.7776726E-7
1994.0,1994.0,6.0454374E-23
1995.0,1995.0,1.5056533E-7
1996.0,1996.0,2.3848039E-18
1997.0,1997.0,8.273773E-7
1998.0,1998.0,4.2982872E-8
1999.0,1999.0,1.9099775E-7
2000.0,2000.0,1.7768572E-4
2001.0,2001.0,1.3968917E-5
2002.0,2002.0,3.84177E-6
2003.0,2003.0,2.6687344E-6
2004.0,2004.0,1.7091838E-10
2005.0,2005.0,1.967382E-11
2006.0,2006.0,5.4334996E-5
2007.0,2007.0,5.6818953E-6
2008.0,2008.0,2.8862034E-5
2009.0,2009.0,7.167233E-6
2010.0,2010.0,8.311298E-6
2011.0,2011.0,1.4969768E-16
2012.0,2012.0,9.833811E-9
2013.0,2013.0,2.1084763E-10
2014.0,2014.0,7.721428E-15
2015.0,2015.0,4.177612E-8
2016.0,2016.0,6.6746897E-10
2017.0,2017.0,6.472455E-10
2018.0,2018.0,2.7989581E-12
2019.0,2019.0,2.7223703E-9
2020.0,2020.0,2.850687E-8
2021.0,2021.0,3.3499155E-23
2022.0,2022.0,0.049454235
2023.0,2023.0,0.0021697383
2024.0,2024.0,0.0016432232
2025.0,2025.0,3.3235196E-7
2026.0,2026.0,1.5511632E-5
2027.0,2027.0,7.1132035E-8
2028.0,2028.0,9.0609076E-10
2029.0,2029.0,2.7942568E-9
2030.0,2030.0,2.0553026E-8
2031.0,2031.0,0.0013608951
2032.0,2032.0,6.3044467E-9
2033.0,2033.0,6.755039E-6
2034.0,2034.0,0.01587491
2035.0,2035.0,1.1888174E-8
2036.0,2036.0,8.829325E-19
2037.0,2037.0,7.725134E-12
2038.0,2038.0,2.02101E-4
2039.0,2039.0,4.2320902E-8
2040.0,2040.0,1.7045975E-12
2041.0,2041.0,9.773761E-8
2042.0,2042.0,0.006362163
2043.0,2043.0,1.1608713E-32
2044.0,2044.0,1.8475892E-10
2045.0,2045.0,6.539161E-8
2046.0,2046.0,0.0
2047.0,2047.0,0.0019792274
2048.0,2048.0,5.8156687E-12
2049.0,2049.0,4.7084536E-6
2050.0,2050.0,2.9881878E-7
2051.0,2051.0,9.782219E-4
2052.0,2052.0,2.7121165E-15
2053.0,2053.0,0.029356094
2054.0,2054.0,7.4150526E-11
2055.0,2055.0,2.1914002E-34
2056.0,2056.0,0.0023372597
2057.0,2057.0,1.3303264E-16
2058.0,2058.0,3.058065E-12
2059.0,2059.0,2.706467E-4
2060.0,2060.0,5.4829164E-14
2061.0,2061.0,1.2854364E-9
2062.0,2062.0,1.2508619E-5
2063.0,2063.0,1.418251E-4
2064.0,2064.0,2.6618713E-7
2065.0,2065.0,1.1387356E-33
2066.0,2066.0,3.01948E-6
2067.0,2067.0,0.0
2068.0,2068.0,0.0049682287
2069.0,2069.0,1.38016955E-17
2070.0,2070.0,3.5109342E-6
2071.0,2071.0,1.0475308E-7
2072.0,2072.0,1.9005352E-8
2073.0,2073.0,3.506795E-8
2074.0,2074.0,1.0338437E-6
2075.0,2075.0,1.4799814E-9
2076.0,2076.0,1.4649201E-8
2077.0,2077.0,5.519625E-12
2078.0,2078.0,1.1452189E-12
2079.0,2079.0,6.6543793E-9
2080.0,2080.0,1.0335617E-25
2081.0,2081.0,2.1747959E-13
2082.0,2082.0,0.0033362505
2083.0,2083.0,4.8469483E-6
2084.0,2084.0,2.3971914E-32
2085.0,2085.0,0.0010977802
2086.0,2086.0,1.4610162E-6
2087.0,2087.0,7.211688E-12
2088.0,2088.0,3.916705E-8
2089.0,2089.0,1.9208918E-4
2090.0,2090.0,6.3984733E-12
2091.0,2091.0,3.714883E-6
2092.0,2092.0,0.6393835
2093.0,2093.0,7.691679E-6
2094.0,2094.0,3.2716507E-11
2095.0,2095.0,2.5384622E-14
2096.0,2096.0,4.893187E-18
2097.0,2097.0,1.137073E-14
2098.0,2098.0,1.061512E-8
2099.0,2099.0,4.2920734E-10
2100.0,2100.0,0.0032815123
2101.0,2101.0,0.0
2102.0,2102.0,4.5468373E-6
2103.0,2103.0,3.7113316E-6
2104.0,2104.0,2.5077713E-16
2105.0,2105.0,2.024077E-8
2106.0,2106.0,7.1862455E-6
2107.0,2107.0,2.0134813E-13
2108.0,2108.0,2.516964E-7
2109.0,2109.0,3.0510778E-11
2110.0,2110.0,3.93993E-13
2111.0,2111.0,1.11185665E-8
2112.0,2112.0,6.0293735E-11
2113.0,2113.0,3.4078298E-4
2114.0,2114.0,4.45589E-7
2115.0,2115.0,1.0101434E-8
2116.0,2116.0,3.0551691E-6
2117.0,2117.0,7.186746E-5
2118.0,2118.0,1.3450538E-10
2119.0,2119.0,7.4548256E-11
2120.0,2120.0,1.673E-42
2121.0,2121.0,0.124678575
2122.0,2122.0,6.5983077E-18
2123.0,2123.0,7.8750215E-11
2124.0,2124.0,1.6421083E-33
2125.0,2125.0,1.6383766E-6
2126.0,2126.0,7.9858424E-8
2127.0,2127.0,2.8228944E-6
2128.0,2128.0,8.454999E-8
2129.0,2129.0,3.1605484E-8
2130.0,2130.0,8.932115E-5
2131.0,2131.0,0.016529493
2132.0,2132.0,1.4564738E-7
2133.0,2133.0,5.243096E-9
2134.0,2134.0,1.2266568E-7
2135.0,2135.0,4.850401E-11
2136.0,2136.0,1.0468582E-6
2137.0,2137.0,0.0013164892
2138.0,2138.0,3.6268877E-9
2139.0,2139.0,1.5815077E-11
2140.0,2140.0,1.4558108E-11
2141.0,2141.0,1.2958742E-4
2142.0,2142.0,2.9693867E-9
2143.0,2143.0,4.6603042E-31
2144.0,2144.0,3.233718E-7
2145.0,2145.0,2.3377318E-6
2146.0,2146.0,0.0058854707
2147.0,2147.0,4.8813247E-9
2148.0,2148.0,1.7919702E-11
2149.0,2149.0,6.5162686E-7
2150.0,2150.0,7.739213E-6
2151.0,2151.0,3.109539E-4
2152.0,2152.0,2.266605E-6
2153.0,2153.0,1.328252E-5
2154.0,2154.0,2.0651538E-7
2155.0,2155.0,2.1504653E-4
2156.0,2156.0,0.0020419273
2157.0,2157.0,7.114555E-5
2158.0,2158.0,4.3103753E-8
2159.0,2159.0,2.0752712E-8
2160.0,2160.0,1.9514284E-6
2161.0,2161.0,1.614277E-10
2162.0,2162.0,0.071804665
2163.0,2163.0,3.4765661E-9
2164.0,2164.0,2.1195152E-5
2165.0,2165.0,1.2389722E-4
2166.0,2166.0,7.836125E-11
2167.0,2167.0,2.4235033E-13
2168.0,2168.0,7.715835E-17
2169.0,2169.0,4.0586703E-5
2170.0,2170.0,1.1778941E-18
2171.0,2171.0,0.0011573709
2172.0,2172.0,0.0010142977
2173.0,2173.0,1.0037248E-9
2174.0,2174.0,3.5393033E-9
2175.0,2175.0,7.4875314E-4
2176.0,2176.0,6.167869E-9
2177.0,2177.0,2.656733E-7
2178.0,2178.0,5.7475306E-11
2179.0,2179.0,1.7155162E-5
2180.0,2180.0,0.0051608207
2181.0,2181.0,2.189685E-4
2182.0,2182.0,1.9109852E-33
2183.0,2183.0,3.862304E-6
2184.0,2184.0,4.2016404E-6
2185.0,2185.0,3.617634E-11
2186.0,2186.0,1.8441584E-5
2187.0,2187.0,2.7245966E-7
2188.0,2188.0,8.4274285E-7
2189.0,2189.0,2.0176205E-6
2190.0,2190.0,1.2765622E-7
2191.0,2191.0,2.8358105E-5
2192.0,2192.0,2.3903407E-8
2193.0,2193.0,1.5604927E-28
2194.0,2194.0,6.657959E-15
2195.0,2195.0,2.470689E-7
2196.0,2196.0,1.1926029E-6
2197.0,2197.0,5.2597613E-7
2198.0,2198.0,1.5739874E-5
2199.0,2199.0,2.4755815E-7
2200.0,2200.0,1.2272877E-5
2201.0,2201.0,4.3770914E-34
2202.0,2202.0,4.8347723E-12
2203.0,2203.0,0.0
2204.0,2204.0,1.094723E-7
2205.0,2205.0,4.6243165E-17
2206.0,2206.0,9.4742217E-7
2207.0,2207.0,0.0034339188
2208.0,2208.0,0.0
2209.0,2209.0,5.203283E-7
2210.0,2210.0,2.3604486E-12
2211.0,2211.0,1.0900157E-28
2212.0,2212.0,6.179472E-5
2213.0,2213.0,9.868326E-6
2214.0,2214.0,1.4032248E-6
2215.0,2215.0,6.0182335E-9
2216.0,2216.0,1.6681663E-10
2217.0,2217.0,3.9063856E-13
2218.0,2218.0,4.944094E-6
2219.0,2219.0,2.5524963E-8
2220.0,2220.0,4.175204E-7
2221.0,2221.0,4.817746E-6
2222.0,2222.0,4.0015744E-5
2223.0,2223.0,3.0273754E-5
2224.0,2224.0,2.2939624E-17
2225.0,2225.0,2.5807407E-37
2226.0,2226.0,3.4879138E-6
2227.0,2227.0,1.6318727E-5
2228.0,2228.0,9.658685E-12
2229.0,2229.0,2.879943E-7
2230.0,2230.0,2.7297273E-12
2231.0,2231.0,1.7370538E-5
2232.0,2232.0,1.9463299E-8
2233.0,2233.0,1.9405627E-12
2234.0,2234.0,5.1326614E-9
2235.0,2235.0,4.4669546E-6
2236.0,2236.0,3.2130448E-8
2237.0,2237.0,9.762728E-8
2238.0,2238.0,5.8307836E-7
2239.0,2239.0,4.99439E-9
2240.0,2240.0,1.9899254E-29
2241.0,2241.0,2.4480636E-8
2242.0,2242.0,5.9398016E-14
2243.0,2243.0,1.5908397E-6
2244.0,2244.0,3.588494E-16
2245.0,2245.0,1.9503641E-13
2246.0,2246.0,1.1456252E-5
2247.0,2247.0,2.8374108E-8
2248.0,2248.0,2.4645574E-10
2249.0,2249.0,3.4213638E-8
2250.0,2250.0,2.1622755E-7
2251.0,2251.0,3.2516346E-12
2252.0,2252.0,8.089728E-7
2253.0,2253.0,4.7760187E-9
2254.0,2254.0,0.00226859
2255.0,2255.0,1.5540414E-7
2256.0,2256.0,1.3979242E-36
2257.0,2257.0,2.5686638E-6
2258.0,2258.0,3.931112E-9
2259.0,2259.0,1.3188318E-16
2260.0,2260.0,1.3722165E-10
2261.0,2261.0,5.0986112E-34
2262.0,2262.0,8.438653E-12
2263.0,2263.0,7.170873E-8
2264.0,2264.0,6.9502784E-7
2265.0,2265.0,3.771136E-14
2266.0,2266.0,2.3513577E-4
2267.0,2267.0,1.526629E-7
2268.0,2268.0,3.2000096E-6
2269.0,2269.0,2.4415653E-8
2270.0,2270.0,4.382868E-34
2271.0,2271.0,3.5288129E-12
2272.0,2272.0,8.0018936E-10
2273.0,2273.0,5.9605756E-9
2274.0,2274.0,3.258873E-4
2275.0,2275.0,1.3692716E-6
2276.0,2276.0,5.977125E-11
2277.0,2277.0,6.9455446E-9
2278.0,2278.0,1.4409611E-12
2279.0,2279.0,2.4872431E-8
2280.0,2280.0,3.6935168E-9
2281.0,2281.0,9.295807E-19
2282.0,2282.0,3.93881E-5
2283.0,2283.0,2.0534624E-6
2284.0,2284.0,1.0693095E-4
2285.0,2285.0,1.0188981E-5
2286.0,2286.0,1.0205094E-5
2287.0,2287.0,2.1542531E-14
2288.0,2288.0,2.4937302E-7
2289.0,2289.0,0.010218476
2290.0,2290.0,1.300747E-5
2291.0,2291.0,3.8855957E-11
2292.0,2292.0,1.2439342E-6
2293.0,2293.0,2.0035206E-6
2294.0,2294.0,0.002214355
2295.0,2295.0,1.4408858E-5
2296.0,2296.0,4.3393174E-4
2297.0,2297.0,5.8689442E-5
2298.0,2298.0,4.150279E-5
2299.0,2299.0,4.641795E-6
2300.0,2300.0,2.178463E-6
2301.0,2301.0,1.7400248E-6
2302.0,2302.0,6.8616274E-10
2303.0,2303.0,6.309672E-5
2304.0,2304.0,2.617585E-9
2305.0,2305.0,9.729616E-15
2306.0,2306.0,2.7775349E-9
2307.0,2307.0,1.0753083E-13
2308.0,2308.0,2.1626593E-15
2309.0,2309.0,3.6504298E-14
2310.0,2310.0,1.0404801E-7
2311.0,2311.0,2.1311126E-7
2312.0,2312.0,1.1843812E-12
2313.0,2313.0,5.4661562E-8
2314.0,2314.0,4.4096938E-5
2315.0,2315.0,5.955309E-7
2316.0,2316.0,4.5667042E-5
2317.0,2317.0,4.214677E-4
2318.0,2318.0,7.751888E-7
2319.0,2319.0,8.57431E-5
2320.0,2320.0,1.0656392E-18
2321.0,2321.0,4.3077484E-6
2322.0,2322.0,4.8446863E-15
2323.0,2323.0,3.944942E-8
2324.0,2324.0,9.5681066E-4
2325.0,2325.0,6.019706E-6
2326.0,2326.0,0.0038508205
2327.0,2327.0,0.0023354192
2328.0,2328.0,5.28085E-13
2329.0,2329.0,1.2104298E-10
2330.0,2330.0,7.133193E-7
2331.0,2331.0,2.4541884E-9
2332.0,2332.0,2.5425434E-6
2333.0,2333.0,7.65559E-13
2334.0,2334.0,7.1929907E-7
2335.0,2335.0,1.4707065E-7
2336.0,2336.0,1.18938964E-7
2337.0,2337.0,4.377095E-7
2338.0,2338.0,1.18994216E-11
2339.0,2339.0,4.6041026E-4
2340.0,2340.0,2.630613E-11
2341.0,2341.0,7.714413E-5
2342.0,2342.0,2.268603E-7
2343.0,2343.0,3.6922955E-8
2344.0,2344.0,1.3204656E-5
2345.0,2345.0,4.42996E-6
2346.0,2346.0,1.4933452E-8
2347.0,2347.0,4.214005E-7
2348.0,2348.0,1.3338037E-4
2349.0,2349.0,4.4502517E-6
2350.0,2350.0,2.2124982E-7
2351.0,2351.0,1.6511201E-12
2352.0,2352.0,6.559831E-6
2353.0,2353.0,2.318344E-8
2354.0,2354.0,2.1862475E-6
2355.0,2355.0,9.6178363E-4
2356.0,2356.0,1.936241E-11
2357.0,2357.0,4.8374322E-6
2358.0,2358.0,6.5183754E-5
2359.0,2359.0,1.7665706E-6
2360.0,2360.0,5.862975E-8
2361.0,2361.0,3.817332E-6
2362.0,2362.0,1.4114764E-16
2363.0,2363.0,4.841518E-14
2364.0,2364.0,1.3263107E-6
2365.0,2365.0,1.6120069E-8
2366.0,2366.0,4.0024204E-7
2367.0,2367.0,5.885854E-12
2368.0,2368.0,3.0440438E-7
2369.0,2369.0,7.0845774E-10
2370.0,2370.0,1.9840681E-5
2371.0,2371.0,4.947898E-5
2372.0,2372.0,1.1271816E-12
2373.0,2373.0,0.010263267
2374.0,2374.0,8.605851E-6
2375.0,2375.0,2.0474393E-7
2376.0,2376.0,3.7570988E-24
2377.0,2377.0,1.7845746E-7
2378.0,2378.0,1.8537428E-7
2379.0,2379.0,1.6930349E-4
2380.0,2380.0,0.03595496
